ID,Domain,Language,Language_Code,PSA,PSA_Type,Source_URL,Source_Title,Publisher,Organization_Type,Published_Date,Licence,Licence_URL,Licence_Evidence,Collected_At,Parallel_Group_ID,Parallel_Link_URL,Review_Status
KAPSA-43DA088B028DD7F588,www.infonet-biovision.org,English,en,Sugarcane: Sugarcane common rust (Puccinia melanocephala) © Mauritius Sugar Industry Research Institute,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-FB765D04B002F014C2,www.infonet-biovision.org,English,en,Control of sugarcane rust relies on planting resistant cultivars. Fungicides are neither practical nor economical for rust control.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2346F54796E646D484,www.infonet-biovision.org,English,en,"It causes systemic infection of the sugarcane plant: the whole plant, including roots, contains virus. The symptoms (mosaic and/or necrosis ) are observed on the leaves and sometimes the stems. Sometimes the whole plant is stunted. The classical symptoms are contrasting shades of green on a background of paler green to yellow chlorotic areas. It is aphid transmitted and also through infected planting material.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E98D923EB69472A209,www.infonet-biovision.org,English,en,Severely strains of sugarcane mosaic virus infection on sugarcane compared to a healthy leaf. Ⓒ Courtesy EcoPort ( http://www.ecoport.org ): K.C. Alexander,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D1FA0F88FBF192FCE9,www.infonet-biovision.org,English,en,Sugarcane: Severely strains of sugarcane mosaic virus infection on sugarcane compared to a healthy leaf.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-FCCB46B458B6671B4B,www.infonet-biovision.org,English,en,Attempts to eradicate SCMV by rouging infected plants have rarely been successful. Rouging by digging out may be useful in maintaining mosaic-free seed plots of cane if the level of infection is lower than 5%.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-19E76F645721FBF309,www.infonet-biovision.org,English,en,"A close relationship exists between ants and aphid vectors of sugarcane mosaic virus. Ants can carry the aphids from one sugarcane plant to another, from grass to cane and from cane to grass. Presumably, ants also reduce natural predators and parasitoids of aphids, which would have exerted better control.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A3FA25A474664AEA9B,www.infonet-biovision.org,English,en,"Because aphids which transmit sugarcane mosaic virus come from outside as well as inside the sugarcane crop, take care to reduce the build up of the vector species in the vicinity. Crops of maize and sorghum are hosts of vectors and should not be grown near infected sugarcane crops.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-41DE04D5CCDB8500ED,www.infonet-biovision.org,English,en,Sugarcane: Alter the times of planting and harvesting so that they do not coincide with high aphid vector populations.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-1D83A2D383345279C5,www.infonet-biovision.org,English,en,"Adult scales are pear-shaped (females) to elongated (males). The scale mainly attacks stalks and leaf sheaths but can also be found on leaves as a result of crowding on the stalks. In the case of severe infestation, the cane stalks are almost entirely covered by scales. When gravid, the female's body is 1.8 mm long and 0.9 mm wide. After egg-laying, the female shrinks and loses her pink colouration. Eggs are laid under the females scale. Upon hatching the crawlers (young immature mobile stage) wander looking for a feeding site. They insert their needle-like mouthparts and suck plant sap and do not move again. They then develop a thick, waxy scale cover. Crawlers can be dispersed considerable distances by wind or movement of vegetation by field workers and transport. This scale is a serious pest of sugarcane causing yield loss (both of canes and sugar content) and making extensive replanting necessary. Yields losses of over 30% percent have been reported in Tanzania (Bohlen, 1973).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-6C3CAD286DD20EAEF4,www.infonet-biovision.org,English,en,"Adult scales are pear-shaped (females) to elongated (males). The scale mainly attacks stalks and leaf sheaths but can also be found on leaves as a result of crowding on the stalks. In the case of severe infestation, the cane stalks are almost entirely covered by scales. When gravid, the female's body is 1.8 mm long and 0.9 mm wide. After egg-laying, the female shrinks and loses her pink colouration. Eggs are laid under the females scale. Upon hatching the crawlers (young immature mobile stage) wander looking for a feeding site. They insert their needle-like mouthparts and suck plant sap and do not move again. They then develop a thick, waxy scale cover.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-662F966D61FE25BDFB,www.infonet-biovision.org,English,en,"Crawlers can be dispersed considerable distances by wind or movement of vegetation by field workers and transport. This scale is a serious pest of sugarcane causing yield loss (both of canes and sugar content) and making extensive replanting necessary. Yields losses of over 30% percent have been reported in Tanzania (Bohlen, 1973).",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-33C69243B27046A74F,www.infonet-biovision.org,English,en,"Armoured scales on avocado leaves. The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent © A. M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5CEE72DFD2B7AB7569,www.infonet-biovision.org,English,en,"Armoured scales on avocado leaves. The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-6A6CCAE5864CB6C606,www.infonet-biovision.org,English,en,"Scale insect . This is not the cassava scale, but an armored scale (related species). The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent © USDA ARS, Bugwood.org",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-DF3329E387D2703456,www.infonet-biovision.org,English,en,"Scale insect . This is not the cassava scale, but an armored scale (related species). The scale cover of the adult female is oval to circular, 1.5-2.0 mm across, fairly flat, very thin and translucent",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-F6F4CF5BA4BD50F35E,www.infonet-biovision.org,English,en,Sugarcane: Use of clean planting material will delay scale population build-up. Washing or hot-water treatment kills the scales.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-34D13C080699B1C6E4,www.infonet-biovision.org,English,en,"Practise plant sanitation in pruning infested plants. In many cases, the crawler stage (dissemination life stage) can be spread from plant to plant by pruning equipment or by infested clippings that are not discarded properly. A good practice is to clean pruning equipment before moving to new plants and to destroy infested clippings. Uproot and burn heavily infested sugarcane plants.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-EC69F34727D37D11D1,www.infonet-biovision.org,English,en,Sugarcane: Scales are usually attacked by parasitic wasps; leave alternate infested plants to allow this wasps to survive and to built-up.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-BD22135CE9A670DB80,www.infonet-biovision.org,English,en,"Spray of white oils (foliage and stalks) is effective against young scales. However, care should be taken, since mineral oils may be phytotoxic.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-D56F512473DF0AB08D,www.infonet-biovision.org,English,en,The main symptom of smut is a long whip-like shoot covered with black spores contained in a silver coloured membrane. It emerges at the top of the stem in place of the inflorescence. Other symptoms include stunting and production of thin horizontal leaves. Smut is spread by infected cuttings and spores released from the whip-like shoot. Infection takes place through seed pieces and through axillary buds of the growing plant.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-2FDB576FDA40965534,www.infonet-biovision.org,English,en,Sugarcane: Sugar cane smut Ustilago scitaminea © Courtesy EcoPort ( http://www.ecoport.org ): J. Kranz,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B26859D983EB745013,www.infonet-biovision.org,English,en,Management measures consist of planting resistant varieties and hot water treatment of planting setts (50 0 C for 2 hours or 52 0 C for 20 minutes).,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-9DAA3566D7BDB6827F,www.infonet-biovision.org,English,en,"Sugarcane: Termites ( Amitermes spp., Pseudacanthotermes spp., Macrotermes spp., Odontotermes spp., Microtermes spp. and Ancistrotermes spp.)",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-E1E26E876EEC4EC1A5,www.infonet-biovision.org,English,en,Occasionally termites can be a problem by attacking the seed pieces or the roots and stems of established plants. Yield losses can be very high. In Sudan losses of 18 % have been recorded and in Central Africa losses of 5-10% are common. In Nigeria plant germination failure of up to 28 % has been reported. The most common damage to sugar cane is the destruction of the planting material (setts).,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-B71AD93D985B37CBD6,www.infonet-biovision.org,English,en,"Sugarcane: Close-up termites on mango stem (Coptotermes formosanus) © A. M. Varela, icipe",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7668149FA9991F2104,www.infonet-biovision.org,English,en,"Deep plough or tillage to expose termites to desiccation and to predators, thus reducing their number in the crops. Pre-planting tillage also destroys the tunnels built by termites and restricts their foraging activities.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-845554BA933626616C,www.infonet-biovision.org,English,en,Sugarcane: Destroy mounds. Mounds may also be flooded or burnt with straw to suffocate and kill the colony.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A0C89FBD65561FD5DF,www.infonet-biovision.org,English,en,"Sugarcane: Spray plant extracts, such as those of neem, wild tobacco and dried chilli.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-564DB7A45A0142CC35,www.infonet-biovision.org,English,en,Conserve natural enemies . Ants are important termite predators. Attract ants to the field by placing protein-based baits in the field near the plants.,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-365CD8FF4D9AD4B0CC,www.infonet-biovision.org,English,en,"Remove residues of previous cereal crops (sorghum, millet and maize). Plant residues left in the field serve as food for termites, which may infest the new crop.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-3B0F0BEBB431F5C82D,www.infonet-biovision.org,English,en,Sugarcane: Geographical distribution of Sugarcane in Africa. Updated on 4 July 2019. Source FAOSTAT,Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-7F4FC2AE4951161A30,www.infonet-biovision.org,English,en,"Sugarcane provides over 50% of the world's sugar requirements as it can grow in any country where it is not exposed to frost. The main product of sugarcane is sucrose, constituting about 10% of the crop. Sucrose is a highly valued food and sweetener but also serves as a preservative for other foods. Moreover, it provides the basis for various food products and beverages. Sugarcane is chewed in all of the producing countries because of its sweet cell juice. Sugarcane juice is obtained by pressing the sugarcanes, and is mostly used to sweeten foodstuffs, but can also be consumed as fresh or fermented juice. The by-product of sugar production - molasses - is used in distilling alcohol and as an important cattle feed additive. Sugarcane can even be produced to provide motor fuel alcohol or ethanol as is the case in Brazil. Presently, the worldwide theme is on biofuels, and sugarcane is one of the major contenders. Cane tops can be used as livestock feed.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-24DCDECBB20402662E,www.infonet-biovision.org,English,en,"Organic sugar cane is mostly cultivated on small farms of 0.1-3 ha. The work is carried out manually, or with the help of animals. Only ripe sugarcane is cut down during the harvest. Cut off leaves and unripe plants are left on the plot. In this way, the field is never cleared, and the soil is constantly covered by a thick layer of mulch. Such systems make sustainable cultivation of sugarcane possible, also on relatively sloping ground.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-30CFCC9E900EE95954,www.infonet-biovision.org,English,en,"Total area in Kenya under sugarcane production in 2014 was 72,181 hectares with a total production of sugar of 6,477,651 tons (FAOSTAT, 2014). The 11 sugar factories in Kenya have a production capacity of 600,000 tons against a national consumption of 800,000 tons.. The deficiency in Kenya, is primarily, due to old technology used in sugarcane companies resulting in high cost of production, and that is why Kenya cannot compete with Sudan. Sudan is one of the biggest sugarcane producers in world and number one in Africa.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-5D5EBE8C6CB8F3463A,www.infonet-biovision.org,English,en,"Good site conditions are necessary for successful organic cultivation. Under natural conditions, the plant seeks its place in an eco-system amongst the canopy, and therefore needs to reach above the additional crops. Relatively wet conditions tend to cause more difficulties in an organic cultivation system than do sites that are too dry. This is due to a more involved mechanical tilling of weeds, and also to the difficulties the shoots have in developing. Altitudes of 0-1700 m and pH of 5.0-7.0 are suitable.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-A51295157D89BFE396,www.infonet-biovision.org,English,en,"Ideal site conditions are met with average temperatures of 20 to 28ºC and little fluctuation between night and day. The ideal amount of rainfall is around 1500-1700 mm annually, with a drought occurring during harvesting. Harvesting during wet conditions gives a lot of transport problems. The soil should be deep, humus-rich, well aerated and drained. On black cotton soils cambered beds and ditches may be necessary.",Weather or climate notice,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-CF0AD727DD86247344,www.infonet-biovision.org,English,en,"Generally, sugarcane is vegetatively propagated with cuttings of mature stalks, and true seed is only used for breeding of new cultivars. Each cutting or seed sett usually has 2-3 buds. The cuttings are put down horizontally and covered with a thin layer of soil. The leaves and top ends of seed cane can also be removed in the field, the buds are then allowed to germinate on the standing cane stalk. When the new shoots have reached a certain length, the cane is cut into setts and planted. These pre-germinated setts are excellent planting material, but vulnerable during handling and transport and very labour intensive to produce.",Agricultural extension guidance,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
KAPSA-1B8161675A129B4CAD,www.infonet-biovision.org,English,en,"In contrast to perennial field cultivation of sugarcane, the nursery fields need to follow a strict regime of crop rotation, in order to prevent infestation by soil-borne diseases and pests, such as, e.g., nematodes, sugarcane smut ( Ustilago scitaminea ) and red rot of sugarcane ( Glomerella tucumanensis ). In problem cases, treatment of the seedlings with hot water can be effective. Sugarcane smut ( Ustilago scitaminea ), black rot ( Ceratocystis paradoxa ) and nematodes can be successfully managed with a 20 to 30-minute hot water treatment at 52°C. Hot water treatment is only economically feasible for nursery stock. Heat treatment even when well done reduces germination percentage and the reduction depends on the variety being treated. Heat treated cane cannot be planted straight into commercial fields for two reasons: its germination is likely to be poor and so much cane would be involved that the treatment would be prohibitively expensive. Heat treated setts are therefore planted in nurseries which are harvested about a year later to provide planting material for the commercial fields.",Pest or disease advisory,https://www.infonet-biovision.org/crops-fruits-vegetables/sugarcane,Sugarcane,Infonet Biovision / Biovision Farmer Communication Programme,Kenya-focused NGO,,Creative Commons licence (site-wide; exact licence variant should be confirmed before a release),https://www.infonet-biovision.org/,Site-wide terms verified at https://www.infonet-biovision.org/,2026-07-15T14:40:18+00:00,,,candidate — provenance and licence verified; review PSA scope and alignment before model training
